CandidateID,ApplicationDate,Position,Source,Status,InterviewDate,OfferDate,HiredDate,RejectedDate,Recruiter,TimeToHire,OfferAccepted,HireCost,PerformanceRating,CandidateNPS,RecruitmentSiteVisits,SocialMentions
f30f6a21-ac59-48d5-bc0e-21e12e925a6d,03-09-2024,Business Analyst,LinkedIn,Hired,3/23/2024,3/26/2024,5/19/2024,,Jane Smith,71,Yes,2071.08,4,8,1882,176
095835d9-7f1c-4a52-840b-41a92026ea56,6/20/2024,UX Designer,CareerBuilder,Under Review,,,,,Michael Johnson,,No,,,10,5418,94
cfc0a494-8dcf-4283-8705-92fc201f9a0c,2/21/2024,Business Analyst,CareerBuilder,Under Review,,,,,John Doe,,No,,,9,5030,369
72c38436-e88b-4e7b-b6f6-9ffa8cbfc97b,2/24/2024,UX Designer,LinkedIn,Hired,07-06-2024,7/14/2024,7/14/2024,,Michael Johnson,141,Yes,3117.81,5,6,8669,80
b90c7b61-1fda-45fc-ae72-9aa1b32f9b3a,05-07-2024,Business Analyst,Indeed,Application Received,,,,,John Doe,,No,,,4,8133,381
665f6a4a-457c-4682-9a87-e887884c931c,06-01-2024,Data Analyst,Company Website,Application Received,,,,,Michael Johnson,,No,,,9,5989,413
08b556dd-76a0-46a1-83af-5122c5498263,01-08-2024,Software Engineer,CareerBuilder,Offer Made,01-10-2024,1/14/2024,,,Emily Brown,,No,,,5,8433,377
c88041bb-b531-416e-80b2-a2a2aca00f87,6/19/2024,Business Analyst,Indeed,Interview Scheduled,07-09-2024,,,,John Doe,,No,,,1,2973,280
de6db03f-b8b2-4d26-a179-d69b637e2766,05-11-2024,Data Analyst,Indeed,Offer Made,06-10-2024,07-03-2024,,,Emily Brown,,No,,,0,7043,127
61b8119d-c8b2-49d9-a110-a01903ad646d,03-06-2024,Business Analyst,Company Website,Hired,3/28/2024,6/27/2024,07-12-2024,,John Doe,128,Yes,2835.82,4,2,7647,438
d39ae4b4-2808-4ae9-a353-adabe15534bc,01-11-2024,Product Manager,CareerBuilder,Interview Scheduled,06-09-2024,,,,John Doe,,No,,,9,976,26
61b99707-64db-4568-afb3-cae0c68853de,1/27/2024,UX Designer,LinkedIn,Interview Scheduled,5/21/2024,,,,Jane Smith,,No,,,6,5632,466
2540553c-2280-41e5-a63e-4c583c12ea6c,4/20/2024,Business Analyst,CareerBuilder,Rejected,06-02-2024,,,07-10-2024,Emily Brown,,No,,,9,4597,176
cc845747-42d2-4f82-997d-50bd72683233,7/13/2024,Software Engineer,Indeed,Interview Scheduled,7/13/2024,,,,John Doe,,No,,,4,5016,447
076afdeb-3788-4e5a-a0fc-395647c33af7,6/24/2024,Data Analyst,LinkedIn,Interview Scheduled,07-12-2024,,,,John Doe,,No,,,1,1178,382
ebca7315-c903-497c-beb4-8fbd04944f4f,3/13/2024,Product Manager,Company Website,Hired,6/14/2024,6/19/2024,07-09-2024,,Jane Smith,118,Yes,571.77,1,1,7884,307
0b1e0ac5-4d7d-44da-b613-899c6dd449c5,03-04-2024,Data Analyst,Indeed,Rejected,5/16/2024,,,07-08-2024,Michael Johnson,,No,,,3,227,128
8bc08ce8-4d92-4c04-865d-b2bb26d09ab4,2/26/2024,Product Manager,Company Website,Under Review,,,,,Michael Johnson,,No,,,1,1868,332
7a186015-11b9-4def-8279-1ab892b78766,04-05-2024,Business Analyst,LinkedIn,Offer Made,4/29/2024,06-12-2024,,,Emily Brown,,No,,,8,6840,119
e682342d-c07f-40af-aa2e-865d2af6e3ff,2/27/2024,Data Analyst,Company Website,Offer Made,3/18/2024,07-01-2024,,,Emily Brown,,No,,,10,3615,197
dced4669-a420-4bf3-ab5d-b8dae14d58e9,06-07-2024,Data Analyst,Referral,Application Received,,,,,Emily Brown,,No,,,10,4771,309
fe67b2e6-f376-407e-96af-c928a477bc3f,04-01-2024,Data Analyst,Indeed,Offer Made,6/28/2024,07-02-2024,,,Michael Johnson,,No,,,6,124,52
242b70f6-172d-44b8-b01f-deba8a8be834,3/19/2024,Product Manager,Indeed,Hired,3/30/2024,7/14/2024,7/15/2024,,Emily Brown,118,Yes,3630.51,2,6,3262,287
ea5e858d-2c1b-4f62-b71c-ea3a5772befd,5/27/2024,Data Analyst,LinkedIn,Interview Scheduled,6/24/2024,,,,John Doe,,No,,,5,584,329
40de2b61-d483-405e-9e24-abbacf090900,02-04-2024,UX Designer,Indeed,Application Received,,,,,Michael Johnson,,No,,,7,1969,413
b2c3b622-4fa9-4a8c-afc0-b54e703230b7,07-05-2024,Product Manager,LinkedIn,Under Review,,,,,Michael Johnson,,No,,,2,6830,303
ab17a983-d751-4155-bf5a-74e469661d81,06-02-2024,UX Designer,Indeed,Offer Made,07-10-2024,7/15/2024,,,Emily Brown,,No,,,7,6313,238
b4134334-0fcd-442e-a74b-98d93e793db9,07-01-2024,UX Designer,LinkedIn,Offer Made,07-12-2024,07-12-2024,,,Jane Smith,,No,,,10,7552,247
062020ca-6547-4ca8-ba97-5a5dd1037bf7,07-04-2024,Data Analyst,CareerBuilder,Application Received,,,,,Emily Brown,,No,,,5,9009,424
a9ff7fe7-3dd0-42c4-8d32-f009bf8af44b,06-04-2024,Software Engineer,LinkedIn,Under Review,,,,,John Doe,,No,,,5,862,131
05e9e7bd-d1cc-4feb-b6f8-136d5317d570,1/28/2024,Product Manager,CareerBuilder,Rejected,6/18/2024,,,6/29/2024,Emily Brown,,No,,,5,8332,316
924f9102-1509-4b98-aa02-0e8bfa54c5cb,01-03-2024,UX Designer,Referral,Offer Made,04-10-2024,4/23/2024,,,Emily Brown,,No,,,1,7170,62
328b4c97-bc3e-4c4c-8458-b49fe0296240,1/22/2024,Business Analyst,LinkedIn,Rejected,6/15/2024,,,6/26/2024,Michael Johnson,,No,,,8,3527,70
2d1770bf-601f-4165-ae03-e8b717447117,3/29/2024,Product Manager,Company Website,Interview Scheduled,5/30/2024,,,,Jane Smith,,No,,,8,9513,111
73713a0b-0a76-484d-ae36-a5c3ae1bcaaa,06-12-2024,Data Analyst,Company Website,Application Received,,,,,Jane Smith,,No,,,7,1810,285
dac4a27e-0eea-4fe8-ac9c-71d824a3707f,03-11-2024,UX Designer,LinkedIn,Interview Scheduled,06-12-2024,,,,John Doe,,No,,,9,8857,145
a077e1f3-677b-46dd-a3ff-d305edb4ef46,6/27/2024,Product Manager,CareerBuilder,Under Review,,,,,John Doe,,No,,,6,8760,76
77e14fa6-f304-44c1-a796-a9cd0dce3d34,05-07-2024,Software Engineer,Referral,Rejected,6/16/2024,,,07-03-2024,John Doe,,No,,,0,5657,311
31b5116b-4bcb-4ac5-b375-7dbdb8a640a7,05-02-2024,Software Engineer,Referral,Offer Made,6/29/2024,07-12-2024,,,Jane Smith,,No,,,3,4541,333
f8276da3-2a47-4b8b-8959-38dd65525818,07-04-2024,Business Analyst,LinkedIn,Interview Scheduled,07-05-2024,,,,Emily Brown,,No,,,0,3166,397
38d36b15-d688-4d8f-9065-a5c9cdbc76f6,2/22/2024,Software Engineer,LinkedIn,Application Received,,,,,Emily Brown,,No,,,4,9947,104
87fa4ef1-9ef1-4e8c-8658-cfe3cdacf50b,01-07-2024,Business Analyst,CareerBuilder,Application Received,,,,,Emily Brown,,No,,,10,3486,174
b0eb84ab-0955-40c8-a177-d5ea3fbb960f,1/21/2024,Business Analyst,LinkedIn,Application Received,,,,,John Doe,,No,,,1,2183,23
3a6c1eff-b04a-4003-933e-f98041e8531d,6/23/2024,Software Engineer,Referral,Under Review,,,,,John Doe,,No,,,9,8619,216
79f26200-2024-445e-aa22-a1b99dc3d468,06-12-2024,Software Engineer,Referral,Under Review,,,,,Jane Smith,,No,,,7,9573,314
47c26581-2926-4de6-ad41-8adf1b7abc47,3/14/2024,Data Analyst,CareerBuilder,Application Received,,,,,Michael Johnson,,No,,,9,9255,427
4a8ef06a-1abd-434b-91d0-fab13e1f5d0a,2/21/2024,Software Engineer,Referral,Rejected,3/15/2024,,,6/15/2024,John Doe,,No,,,9,5107,259
2252b5a8-ed16-4604-a636-062b5255f214,04-02-2024,Data Analyst,CareerBuilder,Offer Made,05-06-2024,06-06-2024,,,John Doe,,No,,,7,9624,12
3b438e2b-a915-4e0f-b7ca-1bf1de14747b,5/27/2024,Product Manager,Company Website,Rejected,6/14/2024,,,07-10-2024,Michael Johnson,,No,,,3,4107,229
019ebf96-c4a8-47ec-8334-812a22e95766,5/19/2024,Business Analyst,CareerBuilder,Application Received,,,,,Michael Johnson,,No,,,4,1329,375
b53922da-1e65-4b7a-aa82-7590a7cb04b8,04-07-2024,UX Designer,LinkedIn,Application Received,,,,,Jane Smith,,No,,,1,6621,227
da448259-ce19-4dda-8dd2-d729f6bb9b44,03-01-2024,Data Analyst,Company Website,Rejected,5/29/2024,,,06-05-2024,John Doe,,No,,,7,4080,189
6eff176c-3dd9-4f31-a1ed-0996cd09413b,05-06-2024,UX Designer,Indeed,Rejected,07-04-2024,,,07-09-2024,Emily Brown,,No,,,8,5509,440
999dc557-3f74-4594-9522-d401318b443d,07-08-2024,Business Analyst,LinkedIn,Application Received,,,,,Michael Johnson,,No,,,10,6347,259
a11fd9bb-9b1a-4a69-b411-5b300f14cafa,6/26/2024,Data Analyst,Company Website,Under Review,,,,,Jane Smith,,No,,,2,278,455
d77be2d4-9a6c-49cf-a86d-cbd796b5e810,06-01-2024,Data Analyst,CareerBuilder,Application Received,,,,,John Doe,,No,,,9,1032,465
d3c73ab9-28f2-4aae-aeb3-925e8b4c950a,4/24/2024,Business Analyst,Referral,Under Review,,,,,Emily Brown,,No,,,6,8286,456
4887d3fd-3168-4a95-a5ac-6d5c8d9e7115,07-11-2024,Product Manager,CareerBuilder,Application Received,,,,,Jane Smith,,No,,,3,4737,454
7053cf61-e6b3-4c91-88e5-e2f3125d8a3f,6/23/2024,Data Analyst,Referral,Offer Made,07-01-2024,07-10-2024,,,John Doe,,No,,,1,5492,84
122a39cf-cf7b-4757-9120-394bad608d5c,6/20/2024,Product Manager,Indeed,Application Received,,,,,Michael Johnson,,No,,,3,2097,402
6c5919d2-b91b-42cf-992f-af156a1d7bd8,05-11-2024,Product Manager,Indeed,Offer Made,6/18/2024,07-04-2024,,,John Doe,,No,,,6,4142,253
d5b77ab2-254c-4952-91fc-f9579fcf4dcc,7/14/2024,Business Analyst,LinkedIn,Application Received,,,,,Jane Smith,,No,,,2,8171,266
1068de9e-2dba-4325-9c14-86a8ac692a44,1/18/2024,Software Engineer,Referral,Offer Made,4/13/2024,6/24/2024,,,John Doe,,No,,,6,1316,231
45635079-2d55-4e33-8b6e-bae613a23c24,2/28/2024,Data Analyst,Referral,Under Review,,,,,Emily Brown,,No,,,8,6757,229
d2dfe5de-e7f6-477a-be33-f9c536f57216,4/15/2024,Data Analyst,Indeed,Application Received,,,,,Jane Smith,,No,,,6,3375,104
bf0c8d70-80d6-4791-8ee9-608ef54bdcc7,5/17/2024,Business Analyst,LinkedIn,Interview Scheduled,6/15/2024,,,,Michael Johnson,,No,,,9,1920,369
f34e2a9e-1451-4082-a492-75356cf52f1d,03-04-2024,Business Analyst,LinkedIn,Interview Scheduled,07-12-2024,,,,Michael Johnson,,No,,,10,5890,37
8e016358-edf3-4956-a577-aaf89da3d643,04-04-2024,UX Designer,Company Website,Application Received,,,,,Jane Smith,,No,,,9,7134,421
ce815e73-f44d-43e0-9ea6-9f398d1b009e,03-09-2024,Business Analyst,CareerBuilder,Under Review,,,,,Michael Johnson,,No,,,7,490,209
127355e6-afc8-406e-9c3e-6a66943c7d16,5/14/2024,Data Analyst,LinkedIn,Under Review,,,,,Emily Brown,,No,,,7,8288,36
9c761847-3c81-4bb9-b55d-805e7663f604,2/21/2024,Product Manager,Indeed,Hired,3/13/2024,5/26/2024,7/14/2024,,Emily Brown,144,Yes,4207.1,5,9,4762,37
c413897f-1e0c-4a11-934c-63267148c654,05-02-2024,Software Engineer,Referral,Under Review,,,,,Michael Johnson,,No,,,7,483,73
802abfff-800c-42c2-bba4-46e6ac84f668,2/21/2024,Data Analyst,Referral,Hired,03-06-2024,07-05-2024,07-09-2024,,Jane Smith,139,Yes,3614.02,2,6,6958,9
2ae8bae6-cbd3-471a-acc3-4cf21e7a72f0,3/20/2024,Business Analyst,Indeed,Interview Scheduled,04-12-2024,,,,Michael Johnson,,No,,,3,9683,50
001ea1cb-64d8-42d4-baf2-4dfb755920d9,3/13/2024,Business Analyst,Company Website,Interview Scheduled,3/14/2024,,,,Emily Brown,,No,,,4,3857,443
88ffb827-262c-4d90-984c-83de8eeb0cce,06-03-2024,Product Manager,CareerBuilder,Under Review,,,,,Jane Smith,,No,,,1,3394,495
8dca3b33-bdbd-4130-9d79-086a701c7393,05-11-2024,Product Manager,LinkedIn,Interview Scheduled,6/19/2024,,,,John Doe,,No,,,8,2924,329
9cfe8794-b648-4566-84a4-dd0e9d911f23,2/22/2024,Data Analyst,Company Website,Under Review,,,,,Emily Brown,,No,,,1,6570,285
6e0fcbc8-7f3a-4f75-8ad7-7d230dba1c3f,06-06-2024,Product Manager,LinkedIn,Offer Made,6/22/2024,07-10-2024,,,Jane Smith,,No,,,0,3446,460
611affd4-146e-4bb2-ac42-334657cd6fb8,03-02-2024,Business Analyst,Indeed,Application Received,,,,,Emily Brown,,No,,,7,3110,245
c1424fed-ca41-42a2-85b0-ea32a6a4b46d,02-03-2024,Data Analyst,LinkedIn,Offer Made,5/25/2024,06-10-2024,,,Michael Johnson,,No,,,10,7314,190
fb434cf4-9e61-4bda-8f5f-e6ae0d589fe8,3/17/2024,UX Designer,Indeed,Interview Scheduled,6/20/2024,,,,Michael Johnson,,No,,,5,1616,495
dae72bab-8ef6-4e1d-90f1-55ce637412d0,6/28/2024,Data Analyst,Indeed,Application Received,,,,,Jane Smith,,No,,,0,572,40
dec7ac6c-24a5-4a7d-85cc-8a45c3d017fd,05-11-2024,Software Engineer,LinkedIn,Application Received,,,,,Michael Johnson,,No,,,2,3142,394
15847986-0091-40cb-a9c4-b8a039834231,5/27/2024,Product Manager,Referral,Application Received,,,,,Michael Johnson,,No,,,1,514,366
56416ac0-8ad0-40eb-a44f-ade7d4f687f0,4/28/2024,Product Manager,CareerBuilder,Under Review,,,,,Michael Johnson,,No,,,8,9740,302
55da33c7-8594-4666-89b7-93938ce68c8c,06-09-2024,Software Engineer,CareerBuilder,Rejected,6/17/2024,,,07-10-2024,John Doe,,No,,,10,3038,108
9780f482-90ce-45ae-b29f-6c4fc6a85aa4,02-06-2024,UX Designer,LinkedIn,Interview Scheduled,02-09-2024,,,,Michael Johnson,,No,,,9,1999,429
929b6711-f6e5-4508-8980-626098ce2ed6,6/21/2024,UX Designer,Company Website,Under Review,,,,,Michael Johnson,,No,,,3,248,358
358909cd-b6be-4505-9e06-bda66c3a6b21,4/15/2024,Product Manager,Company Website,Under Review,,,,,John Doe,,No,,,4,4090,152
e1466f70-6ca8-471f-868d-93758eaa2d99,2/23/2024,Product Manager,Referral,Application Received,,,,,Michael Johnson,,No,,,1,5596,55
aa0fc280-6520-4feb-95ae-09a5d1f6a150,07-02-2024,Product Manager,CareerBuilder,Offer Made,07-07-2024,7/14/2024,,,Jane Smith,,No,,,0,7836,218
b7668395-c7f9-4143-96fd-4b051f9da855,5/13/2024,UX Designer,Indeed,Under Review,,,,,Michael Johnson,,No,,,1,7580,82
b49d2316-3e7d-4c11-8f24-311e9eabdc48,3/15/2024,Software Engineer,LinkedIn,Rejected,06-07-2024,,,07-11-2024,Emily Brown,,No,,,2,7270,424
5fd04268-1ea9-48e9-92d7-bed6a2537eec,5/18/2024,Software Engineer,Referral,Rejected,6/17/2024,,,7/15/2024,Michael Johnson,,No,,,4,9638,195
712f5015-0c57-4d48-9d3d-b01bb6474b07,01-07-2024,Product Manager,Company Website,Under Review,,,,,Jane Smith,,No,,,1,5158,48
56db9057-7dda-4adf-bc6d-db68d7fadb45,07-10-2024,Data Analyst,Referral,Hired,07-11-2024,07-11-2024,7/14/2024,,Jane Smith,4,Yes,1320.96,2,0,9470,462
c077bc5d-5fa8-4d74-bb3a-39ee88b93983,04-02-2024,Product Manager,Company Website,Hired,07-01-2024,07-02-2024,07-09-2024,,Emily Brown,98,Yes,3412.54,5,8,7505,9
8a15824e-6064-40e4-ae05-9fea6823c96a,06-12-2024,Software Engineer,CareerBuilder,Interview Scheduled,6/19/2024,,,,John Doe,,No,,,4,5171,62
26ae9c82-d0ba-4ff8-b29a-9080fbbe6a5e,4/30/2024,Business Analyst,Referral,Interview Scheduled,7/15/2024,,,,Michael Johnson,,No,,,3,4814,233
a1ca3a1e-e524-4337-be2e-90c34c9181b5,6/27/2024,UX Designer,CareerBuilder,Interview Scheduled,07-11-2024,,,,John Doe,,No,,,9,5348,373
2b6d468b-88be-49e8-b1c0-86616e4409b9,1/27/2024,Data Analyst,Indeed,Application Received,,,,,Emily Brown,,No,,,7,6833,327
dabdb4cc-c913-4396-a346-ba6dad2357aa,04-02-2024,UX Designer,Referral,Offer Made,6/27/2024,7/13/2024,,,Michael Johnson,,No,,,0,5207,256
56a4ceb3-40fb-4473-ac4e-e529cc4a3c6d,05-04-2024,Data Analyst,CareerBuilder,Application Received,,,,,Jane Smith,,No,,,6,2482,437
5c8604c9-1edc-4103-96ab-d4ea168dab63,5/18/2024,UX Designer,LinkedIn,Interview Scheduled,5/28/2024,,,,Jane Smith,,No,,,9,9707,341
eeff1858-a6e2-466f-a3d5-b97e68bfe3a4,03-03-2024,Product Manager,Company Website,Interview Scheduled,03-05-2024,,,,Michael Johnson,,No,,,4,137,30
f1aa1e21-ab17-4efd-b455-063f9ef31b09,06-10-2024,Business Analyst,Referral,Application Received,,,,,Jane Smith,,No,,,5,9880,386
f297d04d-7007-4f67-973f-04c75421399f,6/19/2024,Software Engineer,CareerBuilder,Interview Scheduled,7/13/2024,,,,John Doe,,No,,,1,590,273
3fb548f3-d81a-4fc5-8d32-2e02a0178016,2/26/2024,Data Analyst,Referral,Interview Scheduled,4/27/2024,,,,Michael Johnson,,No,,,3,1054,271
29a9c33e-1f22-443c-b55c-a66977d8ef71,6/29/2024,Software Engineer,Referral,Application Received,,,,,Emily Brown,,No,,,6,7442,260
5c5b5366-f662-4f97-ba95-25e1eae015e4,07-05-2024,Software Engineer,Company Website,Interview Scheduled,07-05-2024,,,,John Doe,,No,,,2,1332,64
581f948d-7ac3-48a8-9413-cb8c4f4aadfc,01-08-2024,Business Analyst,LinkedIn,Interview Scheduled,07-12-2024,,,,Michael Johnson,,No,,,8,7188,168
3cf87445-7db0-444d-a478-c020d060b7e8,3/20/2024,Product Manager,LinkedIn,Under Review,,,,,John Doe,,No,,,6,3127,104
17ea1d3c-4d19-41d6-ae97-ba0d1e3d7bf7,07-07-2024,Data Analyst,Referral,Application Received,,,,,Jane Smith,,No,,,5,8063,232
f91d09d7-b46b-46b6-95ab-5b5927162e86,3/29/2024,Data Analyst,Company Website,Rejected,04-05-2024,,,5/23/2024,Jane Smith,,No,,,2,3122,283
2f2b55d1-38d2-4eb7-bcac-a1e674ba3121,3/18/2024,Software Engineer,Company Website,Under Review,,,,,John Doe,,No,,,2,3293,52
c3ebdaf3-0a4e-422a-9e29-fc2776c2ca9c,4/27/2024,Product Manager,LinkedIn,Offer Made,6/15/2024,07-09-2024,,,Michael Johnson,,No,,,1,5822,137
914a22a3-4f69-41c3-9ee2-159fc2e750ca,04-09-2024,Software Engineer,CareerBuilder,Offer Made,05-11-2024,06-11-2024,,,Jane Smith,,No,,,4,1704,39
0403a69f-1e6a-4050-882e-e5c9f927837c,01-11-2024,Business Analyst,Indeed,Application Received,,,,,Jane Smith,,No,,,10,2549,344
ec3e549e-5a08-4d07-af07-324989eedcff,7/13/2024,Data Analyst,Indeed,Application Received,,,,,Michael Johnson,,No,,,7,8036,189
bb1b0ba4-a83a-47f4-b490-3d4015177b5f,1/23/2024,Business Analyst,Indeed,Under Review,,,,,Jane Smith,,No,,,5,5378,285
17b831ac-9f7b-4c07-b8c3-6d7a9c76b5c6,05-11-2024,Business Analyst,LinkedIn,Offer Made,5/22/2024,07-01-2024,,,Emily Brown,,No,,,10,6945,70
aeab0268-c67c-457e-9f2a-a11220028e3f,1/18/2024,Data Analyst,Indeed,Under Review,,,,,Emily Brown,,No,,,2,6573,236
c0613ea2-3c55-4383-98f9-bf596e308e90,1/24/2024,Data Analyst,CareerBuilder,Interview Scheduled,3/14/2024,,,,Jane Smith,,No,,,5,5032,418
c0e28616-56c1-4777-9c34-0a8974d7003d,06-11-2024,Product Manager,Referral,Under Review,,,,,Emily Brown,,No,,,9,3260,302
b97e8512-db27-44b0-96c5-e60983ea658d,02-03-2024,Product Manager,Company Website,Interview Scheduled,5/28/2024,,,,Jane Smith,,No,,,10,6686,234
cfb1d0eb-13ad-4544-bee1-031df53c946e,6/25/2024,Data Analyst,Company Website,Application Received,,,,,Emily Brown,,No,,,3,4666,96
5707a66a-d2e1-4368-b2d1-b575aee1f106,2/15/2024,UX Designer,Company Website,Interview Scheduled,6/13/2024,,,,Emily Brown,,No,,,3,8243,229
b4482d75-eae7-44e9-a15a-da51e7a8d48e,01-09-2024,Software Engineer,Indeed,Application Received,,,,,Emily Brown,,No,,,9,2174,316
c875b590-89f5-44e5-aec1-b504cf73f3d5,6/20/2024,Business Analyst,LinkedIn,Under Review,,,,,Jane Smith,,No,,,2,2426,295
e85787cb-a42e-4713-9e40-2a7f190d8b76,5/17/2024,Data Analyst,Referral,Application Received,,,,,Michael Johnson,,No,,,10,1586,444
bce1963c-f519-4e19-b0e0-39e1a7ec0f15,2/29/2024,Product Manager,Company Website,Offer Made,7/13/2024,7/15/2024,,,Jane Smith,,No,,,3,1026,172
0d79c7c9-2b28-4f83-af39-4cbc7f25f548,5/25/2024,Software Engineer,Indeed,Interview Scheduled,06-02-2024,,,,Michael Johnson,,No,,,2,491,207
41f0a1dc-758a-4181-b3ac-30a87ff9daf3,1/27/2024,Product Manager,LinkedIn,Rejected,3/29/2024,,,06-08-2024,John Doe,,No,,,7,8711,179
80005723-2817-4abc-a3ab-acff475f041d,5/21/2024,UX Designer,CareerBuilder,Interview Scheduled,5/27/2024,,,,Emily Brown,,No,,,9,7253,48
37eca571-1948-462e-91bd-52a802bbff96,02-04-2024,Business Analyst,Company Website,Application Received,,,,,Jane Smith,,No,,,7,9786,310
2e5a60ec-88ea-4fc7-940f-838bdd038d66,03-11-2024,Software Engineer,Company Website,Application Received,,,,,Michael Johnson,,No,,,3,3367,406
7f83bb94-4ddd-4339-a867-72055795b648,02-08-2024,Software Engineer,Indeed,Interview Scheduled,4/22/2024,,,,Michael Johnson,,No,,,3,4973,15
4b5d752a-a5a4-4963-ab2a-932763f9ec91,2/24/2024,UX Designer,Indeed,Offer Made,03-09-2024,04-11-2024,,,Michael Johnson,,No,,,9,2977,62
9637b46b-4bea-499e-9e28-df0d270ea840,7/13/2024,UX Designer,Indeed,Under Review,,,,,Emily Brown,,No,,,9,1238,64
0166a395-1f05-43d4-9a56-a09a579b0457,02-12-2024,Data Analyst,CareerBuilder,Under Review,,,,,Emily Brown,,No,,,10,601,154
f20a1d7c-74d5-46a7-aae0-77fa5d577250,5/29/2024,UX Designer,LinkedIn,Application Received,,,,,Emily Brown,,No,,,2,5601,27
430fe674-6c4d-4648-bd04-8a1aa51f9540,05-09-2024,Software Engineer,LinkedIn,Hired,07-11-2024,7/13/2024,7/15/2024,,John Doe,67,Yes,3277.79,1,2,9475,272
4f13044b-6598-43eb-807d-ac4104f389df,4/23/2024,Software Engineer,Referral,Interview Scheduled,5/21/2024,,,,Michael Johnson,,No,,,6,1392,312
2b09dc08-495d-48ad-964e-dbacf61822fa,6/16/2024,Product Manager,Referral,Interview Scheduled,07-10-2024,,,,John Doe,,No,,,2,4796,345
5ed28022-8d07-426c-b5fe-bf12cfe36e9f,7/14/2024,Software Engineer,Referral,Under Review,,,,,Jane Smith,,No,,,0,9345,473
0855d71d-4729-465a-b9ac-c4002bd7e08b,1/17/2024,Business Analyst,CareerBuilder,Hired,4/21/2024,6/19/2024,6/25/2024,,John Doe,160,Yes,1538.46,5,0,2787,255
aabaad96-b106-438e-af3f-ab6189ec9fd3,06-09-2024,UX Designer,CareerBuilder,Application Received,,,,,John Doe,,No,,,4,8715,33
f0b1b5c5-ec13-4189-879c-13cdc0099dd8,2/16/2024,Product Manager,Indeed,Application Received,,,,,Emily Brown,,No,,,4,7012,50
44b68879-2cbb-4c8e-adf5-ab5811a63a81,5/26/2024,UX Designer,LinkedIn,Rejected,06-04-2024,,,07-05-2024,Emily Brown,,No,,,6,3750,321
6f8ccfb1-8fc2-43d2-81c9-8a272cea3a2a,03-12-2024,Software Engineer,CareerBuilder,Under Review,,,,,John Doe,,No,,,2,1660,177
e757ee89-d57d-49f6-ae99-711feb585ad1,04-10-2024,UX Designer,Company Website,Under Review,,,,,Emily Brown,,No,,,0,8021,265
412c9382-4e54-4aaa-ad34-fde57d261a62,3/17/2024,UX Designer,Indeed,Rejected,05-05-2024,,,5/20/2024,Jane Smith,,No,,,6,1371,149
d27c65c6-1f31-4dbb-a3f1-14d4198535f8,01-10-2024,Business Analyst,Referral,Hired,7/15/2024,7/15/2024,7/15/2024,,Jane Smith,187,Yes,2474.98,1,7,9210,268
81fa8e7e-2b81-4272-a614-9ec05d22eea4,3/15/2024,Software Engineer,LinkedIn,Under Review,,,,,John Doe,,No,,,0,9774,257
aad5e470-47b8-4646-a214-2112a9596e90,5/13/2024,Data Analyst,Company Website,Rejected,6/22/2024,,,7/15/2024,Michael Johnson,,No,,,3,5525,485
f789824c-4e64-4efa-a52c-d1f7f775dd87,07-11-2024,UX Designer,Indeed,Offer Made,07-12-2024,7/15/2024,,,John Doe,,No,,,4,8090,372
6316b625-b455-4744-b549-4ff9fcf8f659,03-06-2024,UX Designer,Indeed,Offer Made,5/22/2024,07-08-2024,,,Emily Brown,,No,,,2,2258,421
65fa47ef-ab76-4110-88cf-1cf4090489a6,04-06-2024,Product Manager,Company Website,Under Review,,,,,Michael Johnson,,No,,,3,4180,394
f3d742b7-f4f4-4eff-b4f0-1b05cc16bc31,5/27/2024,Software Engineer,Indeed,Under Review,,,,,John Doe,,No,,,6,3298,431
df8d91c7-4402-45f2-9abc-20fc4fd8ebd1,7/15/2024,Product Manager,Company Website,Interview Scheduled,7/15/2024,,,,Michael Johnson,,No,,,3,6061,365
63d1c432-5e57-428a-bb95-64fd654120a1,4/21/2024,Product Manager,LinkedIn,Under Review,,,,,Jane Smith,,No,,,0,4007,297
67d013b6-56a7-4716-879d-427c8cf8c09d,05-01-2024,Software Engineer,CareerBuilder,Under Review,,,,,Jane Smith,,No,,,7,1724,309
1801a853-7652-483c-8699-89d39bfde827,03-01-2024,Software Engineer,Indeed,Application Received,,,,,Emily Brown,,No,,,9,192,31
18f003ce-2dc8-4464-8e35-f9999759ebbf,04-03-2024,Business Analyst,CareerBuilder,Offer Made,07-04-2024,7/14/2024,,,Emily Brown,,No,,,5,6638,72
e7b6809d-c8b7-486b-b854-3de964214d7a,07-11-2024,Business Analyst,Referral,Under Review,,,,,Emily Brown,,No,,,5,2818,313
8cce433f-9032-43f8-bc24-0055b1f3ed3b,2/28/2024,UX Designer,Referral,Under Review,,,,,Jane Smith,,No,,,2,1285,64
98831729-418b-45b1-9b00-ea9614835d66,05-06-2024,Product Manager,Indeed,Rejected,07-04-2024,,,07-08-2024,Emily Brown,,No,,,8,4101,48
ece7e290-9759-443f-b658-bebfb2f332a0,4/22/2024,UX Designer,Company Website,Rejected,5/27/2024,,,6/29/2024,Emily Brown,,No,,,10,2463,240
7b6ce787-e14d-4e86-8be2-6b28f716f901,5/16/2024,Product Manager,CareerBuilder,Interview Scheduled,5/20/2024,,,,John Doe,,No,,,4,8755,211
